EXPIRE_DATE,rows,first_quote,last_quote,file
2022-10-17,1687,2022-10-03,2022-10-17,spx_eod_202210.txt
2022-10-18,1752,2022-10-03,2022-10-18,spx_eod_202210.txt
2022-10-19,1882,2022-10-03,2022-10-19,spx_eod_202210.txt
2022-10-20,1805,2022-10-03,2022-10-20,spx_eod_202210.txt
2022-10-21,6074,2022-10-03,2022-10-21,spx_eod_202210.txt
2022-10-24,2077,2022-10-03,2022-10-24,spx_eod_202210.txt
2022-10-25,2117,2022-10-03,2022-10-25,spx_eod_202210.txt
2022-10-26,2351,2022-10-03,2022-10-26,spx_eod_202210.txt
2022-10-27,2242,2022-10-03,2022-10-27,spx_eod_202210.txt
2022-10-28,4966,2022-10-03,2022-10-28,spx_eod_202210.txt
2022-10-31,7418,2022-10-03,2022-10-31,spx_eod_202210.txt
2022-11-01,2378,2022-10-03,2022-10-31,spx_eod_202210.txt
2022-11-02,2492,2022-10-03,2022-10-31,spx_eod_202210.txt
2022-11-03,2144,2022-10-04,2022-10-31,spx_eod_202210.txt
2022-11-04,4461,2022-10-03,2022-10-31,spx_eod_202210.txt
2022-11-07,2067,2022-10-06,2022-10-31,spx_eod_202210.txt
2022-11-08,1660,2022-10-07,2022-10-31,spx_eod_202210.txt
2022-11-09,1734,2022-10-10,2022-10-31,spx_eod_202210.txt
2022-11-10,1437,2022-10-11,2022-10-31,spx_eod_202210.txt
2022-11-11,3426,2022-10-03,2022-10-31,spx_eod_202210.txt
2022-11-14,1339,2022-10-13,2022-10-31,spx_eod_202210.txt
2022-11-15,1069,2022-10-14,2022-10-31,spx_eod_202210.txt
2022-11-16,1092,2022-10-17,2022-10-31,spx_eod_202210.txt
2022-11-17,907,2022-10-18,2022-10-31,spx_eod_202210.txt
2022-11-18,7629,2022-10-03,2022-10-31,spx_eod_202210.txt
2022-11-21,705,2022-10-20,2022-10-31,spx_eod_202210.txt
2022-11-22,588,2022-10-21,2022-10-31,spx_eod_202210.txt
2022-11-23,496,2022-10-24,2022-10-31,spx_eod_202210.txt
2022-11-25,2647,2022-10-05,2022-10-31,spx_eod_202210.txt
2022-11-28,186,2022-10-27,2022-10-31,spx_eod_202210.txt
2022-11-29,124,2022-10-28,2022-10-31,spx_eod_202210.txt
2022-11-30,7650,2022-10-03,2022-10-31,spx_eod_202210.txt
2022-12-01,374,2022-10-25,2022-10-31,spx_eod_202210.txt
2022-12-02,1426,2022-10-12,2022-10-31,spx_eod_202210.txt
2022-12-09,404,2022-10-26,2022-10-31,spx_eod_202210.txt
2022-12-16,8442,2022-10-03,2022-10-31,spx_eod_202210.txt
2022-12-30,8804,2022-10-03,2022-10-31,spx_eod_202210.txt
2023-01-20,6117,2022-10-03,2022-10-31,spx_eod_202210.txt
2023-01-31,4412,2022-10-03,2022-10-31,spx_eod_202210.txt
2023-02-17,5811,2022-10-03,2022-10-31,spx_eod_202210.txt
2023-02-28,2688,2022-10-03,2022-10-31,spx_eod_202210.txt
2023-03-17,5125,2022-10-03,2022-10-31,spx_eod_202210.txt
2023-03-31,6383,2022-10-03,2022-10-31,spx_eod_202210.txt
2023-04-21,3098,2022-10-03,2022-10-31,spx_eod_202210.txt
2023-05-19,3024,2022-10-03,2022-10-31,spx_eod_202210.txt
2023-06-16,3066,2022-10-03,2022-10-31,spx_eod_202210.txt
2023-06-30,2247,2022-10-03,2022-10-31,spx_eod_202210.txt
2023-07-21,2226,2022-10-03,2022-10-31,spx_eod_202210.txt
2023-08-18,2688,2022-10-03,2022-10-31,spx_eod_202210.txt
2023-09-15,2869,2022-10-03,2022-10-31,spx_eod_202210.txt
2023-09-29,1809,2022-10-03,2022-10-31,spx_eod_202210.txt
2023-10-20,2331,2022-10-03,2022-10-31,spx_eod_202210.txt
2023-11-17,848,2022-10-20,2022-10-31,spx_eod_202210.txt
2023-12-15,3423,2022-10-03,2022-10-31,spx_eod_202210.txt
2024-01-19,2268,2022-10-03,2022-10-31,spx_eod_202210.txt
2024-06-21,2226,2022-10-03,2022-10-31,spx_eod_202210.txt
2024-12-20,1281,2022-10-03,2022-10-31,spx_eod_202210.txt
2025-12-19,1260,2022-10-03,2022-10-31,spx_eod_202210.txt
2026-12-18,1302,2022-10-03,2022-10-31,spx_eod_202210.txt
2022-11-01,156,2022-11-01,2022-11-01,spx_eod_202211.txt
2022-11-02,339,2022-11-01,2022-11-02,spx_eod_202211.txt
2022-11-03,471,2022-11-01,2022-11-03,spx_eod_202211.txt
2022-11-04,933,2022-11-01,2022-11-04,spx_eod_202211.txt
2022-11-07,785,2022-11-01,2022-11-07,spx_eod_202211.txt
2022-11-08,863,2022-11-01,2022-11-08,spx_eod_202211.txt
2022-11-09,1099,2022-11-01,2022-11-09,spx_eod_202211.txt
2022-11-10,1180,2022-11-01,2022-11-10,spx_eod_202211.txt
2022-11-11,1891,2022-11-01,2022-11-11,spx_eod_202211.txt
2022-11-14,1458,2022-11-01,2022-11-14,spx_eod_202211.txt
2022-11-15,1472,2022-11-01,2022-11-15,spx_eod_202211.txt
2022-11-16,1725,2022-11-01,2022-11-16,spx_eod_202211.txt
2022-11-17,1865,2022-11-01,2022-11-17,spx_eod_202211.txt
2022-11-18,5134,2022-11-01,2022-11-18,spx_eod_202211.txt
2022-11-21,2006,2022-11-01,2022-11-21,spx_eod_202211.txt
2022-11-22,2112,2022-11-01,2022-11-22,spx_eod_202211.txt
2022-11-23,2308,2022-11-01,2022-11-23,spx_eod_202211.txt
2022-11-25,4084,2022-11-01,2022-11-25,spx_eod_202211.txt
2022-11-28,2669,2022-11-01,2022-11-28,spx_eod_202211.txt
2022-11-29,2537,2022-11-01,2022-11-29,spx_eod_202211.txt
2022-11-30,8052,2022-11-01,2022-11-30,spx_eod_202211.txt
2022-12-01,3083,2022-11-01,2022-11-30,spx_eod_202211.txt
2022-12-02,4214,2022-11-01,2022-11-30,spx_eod_202211.txt
2022-12-05,2412,2022-11-04,2022-11-30,spx_eod_202211.txt
2022-12-06,2170,2022-11-04,2022-11-30,spx_eod_202211.txt
2022-12-07,2244,2022-11-07,2022-11-30,spx_eod_202211.txt
2022-12-08,2648,2022-11-01,2022-11-30,spx_eod_202211.txt
2022-12-09,3742,2022-11-01,2022-11-30,spx_eod_202211.txt
2022-12-12,1624,2022-11-10,2022-11-30,spx_eod_202211.txt
2022-12-13,1226,2022-11-11,2022-11-30,spx_eod_202211.txt
2022-12-14,1032,2022-11-14,2022-11-30,spx_eod_202211.txt
2022-12-15,1809,2022-11-08,2022-11-30,spx_eod_202211.txt
2022-12-16,9026,2022-11-01,2022-11-30,spx_eod_202211.txt
2022-12-19,941,2022-11-17,2022-11-30,spx_eod_202211.txt
2022-12-20,719,2022-11-18,2022-11-30,spx_eod_202211.txt
2022-12-21,666,2022-11-21,2022-11-30,spx_eod_202211.txt
2022-12-22,1032,2022-11-15,2022-11-30,spx_eod_202211.txt
2022-12-23,2759,2022-11-02,2022-11-30,spx_eod_202211.txt
2022-12-27,294,2022-11-25,2022-11-30,spx_eod_202211.txt
2022-12-28,192,2022-11-28,2022-11-30,spx_eod_202211.txt
2022-12-29,132,2022-11-29,2022-11-30,spx_eod_202211.txt
2022-12-30,9240,2022-11-01,2022-11-30,spx_eod_202211.txt
2023-01-06,1599,2022-11-09,2022-11-30,spx_eod_202211.txt
2023-01-09,442,2022-11-23,2022-11-30,spx_eod_202211.txt
2023-01-13,571,2022-11-22,2022-11-30,spx_eod_202211.txt
2023-01-20,6804,2022-11-01,2022-11-30,spx_eod_202211.txt
2023-01-27,79,2022-11-30,2022-11-30,spx_eod_202211.txt
2023-01-31,6227,2022-11-01,2022-11-30,spx_eod_202211.txt
2023-02-17,6764,2022-11-01,2022-11-30,spx_eod_202211.txt
2023-02-28,4349,2022-11-01,2022-11-30,spx_eod_202211.txt
2023-03-17,5730,2022-11-01,2022-11-30,spx_eod_202211.txt
2023-03-31,7388,2022-11-01,2022-11-30,spx_eod_202211.txt
2023-04-21,4719,2022-11-01,2022-11-30,spx_eod_202211.txt
2023-04-28,2706,2022-11-01,2022-11-30,spx_eod_202211.txt
2023-05-19,3776,2022-11-01,2022-11-30,spx_eod_202211.txt
2023-06-16,3212,2022-11-01,2022-11-30,spx_eod_202211.txt
2023-06-30,2354,2022-11-01,2022-11-30,spx_eod_202211.txt
2023-07-21,2332,2022-11-01,2022-11-30,spx_eod_202211.txt
2023-08-18,2816,2022-11-01,2022-11-30,spx_eod_202211.txt
2023-09-15,3014,2022-11-01,2022-11-30,spx_eod_202211.txt
2023-09-29,2035,2022-11-01,2022-11-30,spx_eod_202211.txt
2023-10-20,2442,2022-11-01,2022-11-30,spx_eod_202211.txt
2023-11-17,2422,2022-11-01,2022-11-30,spx_eod_202211.txt
2023-12-15,3586,2022-11-01,2022-11-30,spx_eod_202211.txt
2024-01-19,2381,2022-11-01,2022-11-30,spx_eod_202211.txt
2024-06-21,2332,2022-11-01,2022-11-30,spx_eod_202211.txt
2024-12-20,1342,2022-11-01,2022-11-30,spx_eod_202211.txt
2025-12-19,1320,2022-11-01,2022-11-30,spx_eod_202211.txt
2026-12-18,1364,2022-11-01,2022-11-30,spx_eod_202211.txt
2022-12-01,174,2022-12-01,2022-12-01,spx_eod_202212.txt
2022-12-02,446,2022-12-01,2022-12-02,spx_eod_202212.txt
2022-12-05,483,2022-12-01,2022-12-05,spx_eod_202212.txt
2022-12-06,644,2022-12-01,2022-12-06,spx_eod_202212.txt
2022-12-07,803,2022-12-01,2022-12-07,spx_eod_202212.txt
2022-12-08,974,2022-12-01,2022-12-08,spx_eod_202212.txt
2022-12-09,1498,2022-12-01,2022-12-09,spx_eod_202212.txt
2022-12-12,1134,2022-12-01,2022-12-12,spx_eod_202212.txt
2022-12-13,1253,2022-12-01,2022-12-13,spx_eod_202212.txt
2022-12-14,1288,2022-12-01,2022-12-14,spx_eod_202212.txt
2022-12-15,1568,2022-12-01,2022-12-15,spx_eod_202212.txt
2022-12-16,4598,2022-12-01,2022-12-15,spx_eod_202212.txt
2022-12-19,1544,2022-12-01,2022-12-19,spx_eod_202212.txt
2022-12-20,1745,2022-12-01,2022-12-20,spx_eod_202212.txt
2022-12-21,1838,2022-12-01,2022-12-21,spx_eod_202212.txt
2022-12-22,1968,2022-12-01,2022-12-22,spx_eod_202212.txt
2022-12-23,3163,2022-12-01,2022-12-23,spx_eod_202212.txt
2022-12-27,2372,2022-12-01,2022-12-27,spx_eod_202212.txt
2022-12-28,2481,2022-12-01,2022-12-28,spx_eod_202212.txt
2022-12-29,2541,2022-12-01,2022-12-29,spx_eod_202212.txt
2022-12-30,8820,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-01-03,2269,2022-12-02,2022-12-30,spx_eod_202212.txt
2023-01-04,2285,2022-12-05,2022-12-30,spx_eod_202212.txt
2023-01-05,1909,2022-12-06,2022-12-30,spx_eod_202212.txt
2023-01-06,4038,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-01-09,2864,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-01-10,1619,2022-12-09,2022-12-30,spx_eod_202212.txt
2023-01-11,1547,2022-12-12,2022-12-30,spx_eod_202212.txt
2023-01-12,1330,2022-12-13,2022-12-30,spx_eod_202212.txt
2023-01-13,3653,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-01-17,832,2022-12-19,2022-12-30,spx_eod_202212.txt
2023-01-18,905,2022-12-19,2022-12-30,spx_eod_202212.txt
2023-01-19,709,2022-12-20,2022-12-30,spx_eod_202212.txt
2023-01-20,7053,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-01-23,2431,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-01-24,398,2022-12-23,2022-12-30,spx_eod_202212.txt
2023-01-25,366,2022-12-23,2022-12-30,spx_eod_202212.txt
2023-01-26,274,2022-12-27,2022-12-30,spx_eod_202212.txt
2023-01-27,3072,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-01-30,1820,2022-12-08,2022-12-30,spx_eod_202212.txt
2023-01-31,6238,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-02-01,63,2022-12-30,2022-12-30,spx_eod_202212.txt
2023-02-03,1756,2022-12-07,2022-12-30,spx_eod_202212.txt
2023-02-06,1134,2022-12-15,2022-12-30,spx_eod_202212.txt
2023-02-10,704,2022-12-21,2022-12-30,spx_eod_202212.txt
2023-02-17,7069,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-02-24,228,2022-12-28,2022-12-30,spx_eod_202212.txt
2023-02-28,6249,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-03-17,6469,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-03-31,7476,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-04-21,4986,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-04-28,3429,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-05-19,4845,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-05-31,2646,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-06-16,3804,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-06-30,2261,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-07-21,2226,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-08-18,2688,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-09-15,2877,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-09-29,2058,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-10-20,2331,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-11-17,2415,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-12-15,3423,2022-12-01,2022-12-30,spx_eod_202212.txt
2023-12-29,674,2022-12-19,2022-12-30,spx_eod_202212.txt
2024-01-19,2391,2022-12-01,2022-12-30,spx_eod_202212.txt
2024-03-15,1254,2022-12-15,2022-12-30,spx_eod_202212.txt
2024-06-21,2226,2022-12-01,2022-12-30,spx_eod_202212.txt
2024-12-20,1281,2022-12-01,2022-12-30,spx_eod_202212.txt
2025-12-19,1260,2022-12-01,2022-12-30,spx_eod_202212.txt
2026-12-18,1302,2022-12-01,2022-12-30,spx_eod_202212.txt
2027-12-17,520,2022-12-19,2022-12-30,spx_eod_202212.txt
2023-01-04,144,2023-01-04,2023-01-04,spx_eod_202301.txt
2023-01-05,282,2023-01-04,2023-01-05,spx_eod_202301.txt
2023-01-06,630,2023-01-04,2023-01-06,spx_eod_202301.txt
2023-01-09,612,2023-01-04,2023-01-09,spx_eod_202301.txt
2023-01-10,738,2023-01-04,2023-01-10,spx_eod_202301.txt
2023-01-11,802,2023-01-04,2023-01-11,spx_eod_202301.txt
2023-01-12,941,2023-01-04,2023-01-12,spx_eod_202301.txt
2023-01-13,1556,2023-01-04,2023-01-13,spx_eod_202301.txt
2023-01-17,1123,2023-01-04,2023-01-17,spx_eod_202301.txt
2023-01-18,1235,2023-01-04,2023-01-18,spx_eod_202301.txt
2023-01-19,1360,2023-01-04,2023-01-19,spx_eod_202301.txt
2023-01-20,4054,2023-01-04,2023-01-20,spx_eod_202301.txt
2023-01-23,1833,2023-01-04,2023-01-23,spx_eod_202301.txt
2023-01-24,1717,2023-01-04,2023-01-24,spx_eod_202301.txt
2023-01-25,1812,2023-01-04,2023-01-25,spx_eod_202301.txt
2023-01-26,1896,2023-01-04,2023-01-26,spx_eod_202301.txt
2023-01-27,3139,2023-01-04,2023-01-27,spx_eod_202301.txt
2023-01-30,2468,2023-01-04,2023-01-30,spx_eod_202301.txt
2023-01-31,5662,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-02-01,2328,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-02-02,2135,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-02-03,3231,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-02-06,2459,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-02-07,1797,2023-01-06,2023-01-31,spx_eod_202301.txt
2023-02-08,1615,2023-01-09,2023-01-31,spx_eod_202301.txt
2023-02-09,1499,2023-01-10,2023-01-31,spx_eod_202301.txt
2023-02-10,2989,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-02-13,1932,2023-01-05,2023-01-31,spx_eod_202301.txt
2023-02-14,1186,2023-01-12,2023-01-31,spx_eod_202301.txt
2023-02-15,1176,2023-01-13,2023-01-31,spx_eod_202301.txt
2023-02-16,1034,2023-01-17,2023-01-31,spx_eod_202301.txt
2023-02-17,6538,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-02-21,522,2023-01-24,2023-01-31,spx_eod_202301.txt
2023-02-22,604,2023-01-23,2023-01-31,spx_eod_202301.txt
2023-02-23,474,2023-01-24,2023-01-31,spx_eod_202301.txt
2023-02-24,2454,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-02-27,817,2023-01-19,2023-01-31,spx_eod_202301.txt
2023-02-28,5793,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-03-01,130,2023-01-30,2023-01-31,spx_eod_202301.txt
2023-03-02,69,2023-01-31,2023-01-31,spx_eod_202301.txt
2023-03-03,1461,2023-01-11,2023-01-31,spx_eod_202301.txt
2023-03-06,296,2023-01-26,2023-01-31,spx_eod_202301.txt
2023-03-10,456,2023-01-25,2023-01-31,spx_eod_202301.txt
2023-03-17,6132,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-03-31,6764,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-04-21,4982,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-04-28,3681,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-05-19,4678,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-05-31,2394,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-06-16,4384,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-06-30,5406,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-07-21,2605,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-08-18,2432,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-09-15,2603,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-09-29,1862,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-10-20,2109,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-11-17,2185,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-12-15,3097,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-12-29,1684,2023-01-04,2023-01-31,spx_eod_202301.txt
2024-01-19,2225,2023-01-04,2023-01-31,spx_eod_202301.txt
2024-02-16,1025,2023-01-19,2023-01-31,spx_eod_202301.txt
2024-03-15,2171,2023-01-04,2023-01-31,spx_eod_202301.txt
2024-06-21,2014,2023-01-04,2023-01-31,spx_eod_202301.txt
2024-12-20,1169,2023-01-04,2023-01-31,spx_eod_202301.txt
2025-12-19,1140,2023-01-04,2023-01-31,spx_eod_202301.txt
2026-12-18,1178,2023-01-04,2023-01-31,spx_eod_202301.txt
2027-12-17,988,2023-01-04,2023-01-31,spx_eod_202301.txt
2023-02-01,151,2023-02-01,2023-02-01,spx_eod_202302.txt
2023-02-02,314,2023-02-01,2023-02-02,spx_eod_202302.txt
2023-02-03,642,2023-02-01,2023-02-03,spx_eod_202302.txt
2023-02-06,658,2023-02-01,2023-02-06,spx_eod_202302.txt
2023-02-07,785,2023-02-01,2023-02-07,spx_eod_202302.txt
2023-02-08,884,2023-02-01,2023-02-08,spx_eod_202302.txt
2023-02-09,1085,2023-02-01,2023-02-09,spx_eod_202302.txt
2023-02-10,1586,2023-02-01,2023-02-10,spx_eod_202302.txt
2023-02-13,1387,2023-02-01,2023-02-13,spx_eod_202302.txt
2023-02-14,1385,2023-02-01,2023-02-14,spx_eod_202302.txt
2023-02-15,1592,2023-02-01,2023-02-15,spx_eod_202302.txt
2023-02-16,1760,2023-02-01,2023-02-16,spx_eod_202302.txt
2023-02-17,4721,2023-02-01,2023-02-17,spx_eod_202302.txt
2023-02-21,1781,2023-02-01,2023-02-21,spx_eod_202302.txt
2023-02-22,1906,2023-02-01,2023-02-22,spx_eod_202302.txt
2023-02-23,2039,2023-02-01,2023-02-23,spx_eod_202302.txt
2023-02-24,3319,2023-02-01,2023-02-24,spx_eod_202302.txt
2023-02-27,2398,2023-02-01,2023-02-27,spx_eod_202302.txt
2023-02-28,5915,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-03-01,2231,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-03-02,2243,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-03-03,3381,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-03-06,2472,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-03-07,1767,2023-02-03,2023-02-28,spx_eod_202302.txt
2023-03-08,1635,2023-02-06,2023-02-28,spx_eod_202302.txt
2023-03-09,1482,2023-02-07,2023-02-28,spx_eod_202302.txt
2023-03-10,2950,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-03-13,1989,2023-02-02,2023-02-28,spx_eod_202302.txt
2023-03-14,1175,2023-02-10,2023-02-28,spx_eod_202302.txt
2023-03-15,1149,2023-02-13,2023-02-28,spx_eod_202302.txt
2023-03-16,940,2023-02-14,2023-02-28,spx_eod_202302.txt
2023-03-17,6702,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-03-20,1300,2023-02-09,2023-02-28,spx_eod_202302.txt
2023-03-21,689,2023-02-16,2023-02-28,spx_eod_202302.txt
2023-03-22,623,2023-02-17,2023-02-28,spx_eod_202302.txt
2023-03-23,484,2023-02-21,2023-02-28,spx_eod_202302.txt
2023-03-24,2584,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-03-27,289,2023-02-23,2023-02-28,spx_eod_202302.txt
2023-03-28,202,2023-02-24,2023-02-28,spx_eod_202302.txt
2023-03-29,128,2023-02-27,2023-02-28,spx_eod_202302.txt
2023-03-30,66,2023-02-28,2023-02-28,spx_eod_202302.txt
2023-03-31,7061,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-04-06,320,2023-02-23,2023-02-28,spx_eod_202302.txt
2023-04-14,1481,2023-02-08,2023-02-28,spx_eod_202302.txt
2023-04-21,5622,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-04-28,5553,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-05-05,432,2023-02-22,2023-02-28,spx_eod_202302.txt
2023-05-19,5490,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-05-31,3607,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-06-16,4867,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-06-30,6090,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-07-21,3931,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-07-31,2413,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-08-18,2799,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-09-15,2603,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-09-29,1931,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-10-20,2119,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-11-17,2185,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-12-15,3097,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-12-29,1837,2023-02-01,2023-02-28,spx_eod_202302.txt
2024-01-19,2242,2023-02-01,2023-02-28,spx_eod_202302.txt
2024-02-16,2274,2023-02-01,2023-02-28,spx_eod_202302.txt
2024-03-15,2274,2023-02-01,2023-02-28,spx_eod_202302.txt
2024-06-21,2014,2023-02-01,2023-02-28,spx_eod_202302.txt
2024-12-20,1178,2023-02-01,2023-02-28,spx_eod_202302.txt
2025-12-19,1140,2023-02-01,2023-02-28,spx_eod_202302.txt
2026-12-18,1178,2023-02-01,2023-02-28,spx_eod_202302.txt
2027-12-17,988,2023-02-01,2023-02-28,spx_eod_202302.txt
2023-03-01,143,2023-03-01,2023-03-01,spx_eod_202303.txt
2023-03-02,300,2023-03-01,2023-03-02,spx_eod_202303.txt
2023-03-03,610,2023-03-01,2023-03-03,spx_eod_202303.txt
2023-03-06,588,2023-03-01,2023-03-06,spx_eod_202303.txt
2023-03-07,748,2023-03-01,2023-03-07,spx_eod_202303.txt
2023-03-08,848,2023-03-01,2023-03-08,spx_eod_202303.txt
2023-03-09,988,2023-03-01,2023-03-09,spx_eod_202303.txt
2023-03-10,1492,2023-03-01,2023-03-10,spx_eod_202303.txt
2023-03-13,1343,2023-03-01,2023-03-13,spx_eod_202303.txt
2023-03-14,1465,2023-03-01,2023-03-14,spx_eod_202303.txt
2023-03-15,1618,2023-03-01,2023-03-15,spx_eod_202303.txt
2023-03-16,1688,2023-03-01,2023-03-16,spx_eod_202303.txt
2023-03-17,4638,2023-03-01,2023-03-17,spx_eod_202303.txt
2023-03-20,2059,2023-03-01,2023-03-20,spx_eod_202303.txt
2023-03-21,1978,2023-03-01,2023-03-21,spx_eod_202303.txt
2023-03-22,2069,2023-03-01,2023-03-22,spx_eod_202303.txt
2023-03-23,2176,2023-03-01,2023-03-23,spx_eod_202303.txt
2023-03-24,3681,2023-03-01,2023-03-24,spx_eod_202303.txt
2023-03-27,2428,2023-03-01,2023-03-27,spx_eod_202303.txt
2023-03-28,2424,2023-03-01,2023-03-28,spx_eod_202303.txt
2023-03-29,2607,2023-03-01,2023-03-29,spx_eod_202303.txt
2023-03-30,2553,2023-03-01,2023-03-30,spx_eod_202303.txt
2023-03-31,8579,2023-03-01,2023-03-31,spx_eod_202303.txt
2023-04-03,2579,2023-03-02,2023-03-31,spx_eod_202303.txt
2023-04-04,2329,2023-03-03,2023-03-31,spx_eod_202303.txt
2023-04-05,2288,2023-03-06,2023-03-31,spx_eod_202303.txt
2023-04-06,3093,2023-03-01,2023-03-31,spx_eod_202303.txt
2023-04-10,1880,2023-03-09,2023-03-31,spx_eod_202303.txt
2023-04-11,1586,2023-03-10,2023-03-31,spx_eod_202303.txt
2023-04-12,1567,2023-03-13,2023-03-31,spx_eod_202303.txt
2023-04-13,1318,2023-03-14,2023-03-31,spx_eod_202303.txt
2023-04-14,3975,2023-03-01,2023-03-31,spx_eod_202303.txt
2023-04-17,1170,2023-03-16,2023-03-31,spx_eod_202303.txt
2023-04-18,969,2023-03-17,2023-03-31,spx_eod_202303.txt
2023-04-19,919,2023-03-20,2023-03-31,spx_eod_202303.txt
2023-04-20,786,2023-03-21,2023-03-31,spx_eod_202303.txt
2023-04-21,7264,2023-03-01,2023-03-31,spx_eod_202303.txt
2023-04-24,514,2023-03-23,2023-03-31,spx_eod_202303.txt
2023-04-25,486,2023-03-24,2023-03-31,spx_eod_202303.txt
2023-04-26,405,2023-03-27,2023-03-31,spx_eod_202303.txt
2023-04-27,294,2023-03-28,2023-03-31,spx_eod_202303.txt
2023-04-28,7036,2023-03-01,2023-03-31,spx_eod_202303.txt
2023-05-01,139,2023-03-30,2023-03-31,spx_eod_202303.txt
2023-05-02,66,2023-03-31,2023-03-31,spx_eod_202303.txt
2023-05-05,3745,2023-03-01,2023-03-31,spx_eod_202303.txt
2023-05-12,3184,2023-03-01,2023-03-31,spx_eod_202303.txt
2023-05-19,7056,2023-03-01,2023-03-31,spx_eod_202303.txt
2023-05-26,2061,2023-03-08,2023-03-31,spx_eod_202303.txt
2023-05-31,6803,2023-03-01,2023-03-31,spx_eod_202303.txt
2023-06-02,732,2023-03-22,2023-03-31,spx_eod_202303.txt
2023-06-09,237,2023-03-29,2023-03-31,spx_eod_202303.txt
2023-06-16,6610,2023-03-01,2023-03-31,spx_eod_202303.txt
2023-06-30,7446,2023-03-01,2023-03-31,spx_eod_202303.txt
2023-07-21,5198,2023-03-01,2023-03-31,spx_eod_202303.txt
2023-07-31,3577,2023-03-01,2023-03-31,spx_eod_202303.txt
2023-08-18,4863,2023-03-01,2023-03-31,spx_eod_202303.txt
